time,location,food_<20_count,food_<20_price,clothes_<20_count,clothes_<20_price,hotel_<20_count,hotel_<20_price,transpotation_<20_count,transpotation_<20_price,entertainment_<20_count,entertainment_<20_price,mall_<20_count,mall_<20_price,other_<20_count,other_<20_price,food_20-25_count,food_20-25_price,clothes_20-25_count,clothes_20-25_price,hotel_20-25_count,hotel_20-25_price,transpotation_20-25_count,transpotation_20-25_price,entertainment_20-25_count,entertainment_20-25_price,mall_20-25_count,mall_20-25_price,other_20-25_count,other_20-25_price,food_25-30_count,food_25-30_price,clothes_25-30_count,clothes_25-30_price,hotel_25-30_count,hotel_25-30_price,transpotation_25-30_count,transpotation_25-30_price,entertainment_25-30_count,entertainment_25-30_price,mall_25-30_count,mall_25-30_price,other_25-30_count,other_25-30_price,food_30-35_count,food_30-35_price,clothes_30-35_count,clothes_30-35_price,hotel_30-35_count,hotel_30-35_price,transpotation_30-35_count,transpotation_30-35_price,entertainment_30-35_count,entertainment_30-35_price,mall_30-35_count,mall_30-35_price,other_30-35_count,other_30-35_price,food_35-40_count,food_35-40_price,clothes_35-40_count,clothes_35-40_price,hotel_35-40_count,hotel_35-40_price,transpotation_35-40_count,transpotation_35-40_price,entertainment_35-40_count,entertainment_35-40_price,mall_35-40_count,mall_35-40_price,other_35-40_count,other_35-40_price,food_40-45_count,food_40-45_price,clothes_40-45_count,clothes_40-45_price,hotel_40-45_count,hotel_40-45_price,transpotation_40-45_count,transpotation_40-45_price,entertainment_40-45_count,entertainment_40-45_price,mall_40-45_count,mall_40-45_price,other_40-45_count,other_40-45_price,food_45-50_count,food_45-50_price,clothes_45-50_count,clothes_45-50_price,hotel_45-50_count,hotel_45-50_price,transpotation_45-50_count,transpotation_45-50_price,entertainment_45-50_count,entertainment_45-50_price,mall_45-50_count,mall_45-50_price,other_45-50_count,other_45-50_price,food_50-55_count,food_50-55_price,clothes_50-55_count,clothes_50-55_price,hotel_50-55_count,hotel_50-55_price,transpotation_50-55_count,transpotation_50-55_price,entertainment_50-55_count,entertainment_50-55_price,mall_50-55_count,mall_50-55_price,other_50-55_count,other_50-55_price,food_55-60_count,food_55-60_price,clothes_55-60_count,clothes_55-60_price,hotel_55-60_count,hotel_55-60_price,transpotation_55-60_count,transpotation_55-60_price,entertainment_55-60_count,entertainment_55-60_price,mall_55-60_count,mall_55-60_price,other_55-60_count,other_55-60_price,food_60-65_count,food_60-65_price,clothes_60-65_count,clothes_60-65_price,hotel_60-65_count,hotel_60-65_price,transpotation_60-65_count,transpotation_60-65_price,entertainment_60-65_count,entertainment_60-65_price,mall_60-65_count,mall_60-65_price,other_60-65_count,other_60-65_price,food_65-70_count,food_65-70_price,clothes_65-70_count,clothes_65-70_price,hotel_65-70_count,hotel_65-70_price,transpotation_65-70_count,transpotation_65-70_price,entertainment_65-70_count,entertainment_65-70_price,mall_65-70_count,mall_65-70_price,other_65-70_count,other_65-70_price,food_70-75_count,food_70-75_price,clothes_70-75_count,clothes_70-75_price,hotel_70-75_count,hotel_70-75_price,transpotation_70-75_count,transpotation_70-75_price,entertainment_70-75_count,entertainment_70-75_price,mall_70-75_count,mall_70-75_price,other_70-75_count,other_70-75_price,food_75-80_count,food_75-80_price,clothes_75-80_count,clothes_75-80_price,hotel_75-80_count,hotel_75-80_price,transpotation_75-80_count,transpotation_75-80_price,entertainment_75-80_count,entertainment_75-80_price,mall_75-80_count,mall_75-80_price,other_75-80_count,other_75-80_price,food_>80_count,food_>80_price,clothes_>80_count,clothes_>80_price,hotel_>80_count,hotel_>80_price,transpotation_>80_count,transpotation_>80_price,entertainment_>80_count,entertainment_>80_price,mall_>80_count,mall_>80_price,other_>80_count,other_>80_price
104-01,高雄市,1468,2678958,406,1400016,356,2723839,2641,2341334,675,3361544,1508,3623716,641,2195445,26580,33043053,7448,16235526,5853,21188335,40172,25511758,13758,42812045,26081,54683012,18052,68632445,84473,122158668,18123,43269649,19888,77037600,109088,78020332,35678,129961560,72382,167165474,51876,224206698,154420,234821282,31820,76251206,35462,145052422,169816,137510116,47035,207168463,118690,282047254,81642,344707079,204191,309496736,36480,86709680,43819,190498158,189376,169491664,48865,237752026,139709,332358082,96222,375812310,212315,339598924,30717,77583098,42247,188333022,175317,173490172,42170,250257148,126753,323593480,89526,361429542,207323,337489289,25862,74827252,39208,182971192,164613,166820478,34312,233763837,108911,301749121,78990,351167912,172297,293748388,17233,54059349,30208,141021996,136588,140182833,23250,176168097,78322,236443262,61104,286111837,128150,221291658,10020,35965222,21277,111971301,98062,99892848,14118,127462090,52553,165399603,40723,217071446,86286,152012279,4989,17462011,12779,80890349,60897,61774672,8162,76870785,31165,93136680,23720,127671947,36157,60331282,1565,5666393,4915,23415783,23755,23912726,3084,30645845,12044,34820965,8254,49099387,14082,20689441,416,1240557,1715,8884478,7970,7811859,1113,11292414,4112,11631231,3183,18166114,6071,8526488,149,451577,662,2814877,2503,2426392,381,6942752,1718,5376735,1037,5984033,4508,7097473,410,1845782,664,4760723,2143,2553164,666,7189874,1594,4959805,1497,11696195
104-02,高雄市,1422,2696731,491,1095849,370,3422512,2104,1524223,872,4873638,1728,4207953,604,1778689,25158,34589055,7964,18718501,5875,20849646,35063,23353817,14105,45536639,30142,73492627,15344,53104906,84091,134616301,18663,46590700,19539,73092099,98266,74231053,34668,126389781,83533,224769313,42750,155763989,154942,260609338,32360,78817503,34838,129869052,155599,127234430,46389,191117579,135671,358703608,66302,244926878,206006,347293129,39886,93536866,44922,174485273,176716,156030137,50683,226544684,162316,431800670,76765,286511591,215008,375420368,36716,87154467,45173,191627787,164176,160231276,45443,257690044,149415,408121970,71144,289730209,212644,390250100,31510,82696912,43508,194223471,155601,153044407,38994,283516656,131135,379671294,63997,285701719,176167,337159417,19795,56633459,32478,146032273,130500,130742091,25030,223232430,89724,280226514,48699,229695553,129188,249573830,10666,34268266,21766,107036834,94295,93281073,13892,128953055,55682,190593149,31597,163894852,86082,163926323,5481,17211423,12595,67921451,58896,56365152,7566,71392128,31687,101017573,18399,98721197,36659,64059358,1485,4420888,4587,21898906,22789,21056794,2754,28066614,11582,38374488,6457,36344338,14157,24579105,402,1158476,1653,7454427,7428,6704893,967,11378441,3872,10646188,2398,15798940,5933,10232184,160,477900,685,2996473,2328,2006120,363,5363588,1678,4669670,865,4843306,4378,8084962,393,1548546,747,6040005,1905,2203087,614,6718425,1441,4752959,1314,9811495
104-03,高雄市,1600,2159624,331,627047,351,2220834,3057,2460146,766,3508782,1399,4104968,700,1671994,25980,30961562,7659,15580186,5767,18973135,42328,26327121,14975,48732791,25642,55458366,17674,54751888,76827,109857876,17245,39801823,18475,63744785,109989,80416332,36581,151369202,66038,164949553,48076,164961400,138500,210866446,29572,68432112,32849,116718747,170987,141269624,46871,240884775,105231,274463994,77141,257412287,183632,266827715,32675,72706863,38814,140203190,191405,174677603,47642,261532296,119473,320133052,98444,325101662,185777,280745884,25872,60080287,36406,144431866,177588,178305240,40183,245635251,101062,281535046,91271,304773254,182145,272900057,21438,55988695,34452,146248151,168565,175510456,33991,239287236,88940,264470984,81533,317136083,151429,243209258,14805,43364837,27756,117506828,140415,146152361,24541,222679203,66885,216988297,63589,257071088,113047,177654693,9013,31018602,19402,93830703,103199,109200031,15834,178927660,46121,171653627,43025,180427776,77192,118260053,4949,15684334,11893,56605900,64977,67290691,9800,123613888,27803,92047250,25850,117798582,33364,48513591,1489,4805485,4417,18714433,26268,26750759,3887,55345140,10772,36081042,9491,46729992,12546,16109165,431,1185443,1480,6192901,8694,8456779,1371,20302551,3652,10522113,3333,19176719,5519,6914091,136,394558,680,2762771,2779,2543448,500,9116619,1561,4227514,1153,6039410,3972,5577597,317,1219723,662,5572207,2275,2855106,711,9102233,1287,3642075,1503,11845926
104-04,高雄市,1492,2188075,313,540581,336,2265171,2727,2173943,691,3430057,1354,2542447,597,1732900,26107,30754089,7583,15187315,5580,20138457,41738,27160381,15246,45298693,28715,63618877,16046,46954031,80388,111116386,18082,41017527,18242,69649442,109777,81231711,38414,140573752,83259,224062914,45250,144019737,148095,208010318,31041,70411314,31960,127695598,168610,138185430,50154,214796911,137083,360365475,71635,241530526,194628,267150921,34504,75772875,38662,163413405,188887,172245776,50387,245862599,157614,419596934,87143,299917403,196447,280843991,27333,64263029,36762,160813956,174015,174168765,40467,228025570,135339,371165997,80216,295765798,190979,273541649,22590,57493002,34851,165585774,163817,171338885,33421,233025412,117863,345728539,72450,296719265,158276,233582957,15215,43887683,27081,130347163,136293,142308890,23897,215908183,88392,285498750,56034,240656601,117213,178286630,9052,29795855,19235,108753326,98877,102864379,15155,184414898,62412,215252290,37075,176075897,78786,116105443,4904,15728584,11109,55104694,61688,65214958,9549,139704573,37043,116802901,22527,109733348,34319,45556058,1463,4700768,4312,22134944,24417,24308088,3834,63927388,14395,50973470,8348,47000494,12936,15854786,427,1418509,1388,6708597,8218,7708166,1393,26805657,4986,14893201,2893,18698203,5487,6382910,151,512412,574,2374499,2564,2271951,481,8211197,2076,6213849,1030,5419207,4065,5325466,364,1224039,594,5125342,2250,3051016,660,10421218,1716,5734575,1320,11351734
104-05,高雄市,1654,2252838,368,718156,348,2425885,2901,2334722,712,4544749,1577,4137723,654,1944165,29707,37218355,8247,16235625,5869,20684611,44461,28965438,15505,49435004,30599,63069422,17139,52881573,90787,130007803,19374,43446206,19957,76439892,116991,88707578,37220,136189296,81245,190020925,47204,161182307,166075,249157833,32606,71365107,33674,128002241,180141,151659696,47561,210090794,133075,311402977,73943,251510558,218464,317162113,37136,80881510,40224,168479866,200103,185514681,48744,254479862,154709,364506390,89927,318514486,218071,326372560,29889,68931319,39049,173376936,183399,188592278,40589,260594179,134945,332196844,84480,312870229,212226,326911028,25056,62784068,36842,175905061,172260,182498582,33903,267808428,119543,319343773,76448,309858560,175285,275205829,16982,47805200,28733,140881720,142635,151797885,23771,231061495,88762,251129610,58529,264046239,128262,202578611,10272,33141979,19511,110371067,102318,110521088,14929,193745918,60985,183516280,38915,189628493,86857,134380647,5284,15721672,12124,58548975,63547,68265671,9357,135320346,37257,105574801,23410,113135676,37089,52583529,1863,6075897,4688,23005321,24930,24835582,3806,60523046,14044,38641563,8637,45809873,13816,17701545,514,1577952,1662,7672553,8170,7907686,1269,23718578,4937,12916533,2983,17525955,5835,7722731,160,390377,633,2964007,2601,2437401,461,9149009,1914,5217039,1034,5603320,4410,6436564,398,1259321,657,4976089,2251,2529924,689,9825689,1542,4584777,1438,11724938
104-06,高雄市,1540,2131633,439,936608,318,1741993,2730,2020778,872,6692397,1589,3076473,633,2386346,27981,34657237,8303,16818939,6027,21948186,44627,29322197,16622,49910992,28524,55212548,16438,48283357,86457,118015974,19152,41713599,19488,77328104,116893,89173546,39778,131389925,75589,167169252,48115,155516136,157025,219685110,31094,66998715,33397,129409326,178730,151953475,50755,197560838,120189,254944995,75151,247639174,208562,284044188,34940,74606777,40436,175510844,201687,188462493,52439,256652812,141979,302925830,92432,311736886,210626,297840594,28745,63811754,39005,177393023,183944,191245386,44798,304545409,126125,292099417,85990,310646707,204834,297838685,24169,60240777,36991,174341235,174681,189191517,36735,310315711,110901,274800576,77932,318026025,170824,254822357,15887,44086771,29512,143544547,145346,159489765,24951,235350155,81765,294970618,59398,261491355,126606,189493589,9286,28132017,20023,110441007,103722,114890020,14533,164945981,55189,152058932,39084,191941495,87432,129436942,5009,14082341,12329,62460374,65120,70368851,8692,109560912,33779,85512076,23643,114797140,37888,49011003,1563,4160069,4747,26719597,25683,26392457,3536,51199636,13130,31300739,8836,49552597,13990,17247398,409,1228084,1638,7763954,8357,8039005,1204,17472619,4602,9578753,3108,19302563,5915,7286455,144,393560,612,3526426,2633,2380369,414,6736206,1877,4429598,1160,7719739,4432,6028509,374,1343398,669,4817779,2339,2734261,676,8292380,1508,3729214,1376,10373538
104-07,高雄市,1699,2152175,400,911787,481,3671839,2405,2263407,972,7571855,1968,4359340,796,2446018,29910,36139768,7764,14472561,6592,23353049,42328,28055229,16794,47632676,30452,58850197,18040,49306948,92232,124892865,18618,38912287,20534,75469522,119047,89903994,40008,127827703,81200,177749007,52049,158290739,166207,229176625,31580,65287276,35275,136745813,182522,151835302,51416,188524344,133366,288465855,84059,267249259,220295,296034538,36673,73902992,43606,174567388,207337,196987030,55626,247939732,165340,355981589,104468,338771975,224618,318687364,30879,66646546,44171,193660439,191070,203092499,49481,312406722,153677,340369482,97833,343971432,222954,320300622,26463,63225643,42349,196162731,179754,196533713,40774,332366944,137781,328538280,89320,345124682,185295,278944767,17886,48099116,31681,150245514,147287,159723912,26884,246008844,98132,253672679,66493,288615254,135239,203072625,10140,30587716,20486,108241983,104339,114375311,15038,146629745,64648,176328186,42974,203872048,93200,132244839,5271,15062588,12157,58548945,65267,69914949,8737,99223878,39808,100032463,26075,128995135,41125,55619874,1681,4573502,4841,25395136,26093,26571967,3423,42036289,16087,37747865,9713,52951425,15226,18454297,517,1430105,1695,6930706,8368,7860553,1144,16239795,5254,12028969,3297,19177744,6410,7365686,151,404212,660,2790764,2594,2599236,403,6197604,2243,5465739,1257,7034064,4789,6550200,364,1162075,630,4305489,2302,2542978,664,8109864,1849,4863945,1751,11271436
104-08,高雄市,1935,2593637,411,814162,543,3535862,2469,1982961,1069,8129632,1906,4125260,724,1995161,33011,42789135,7325,14345256,6733,23499098,40783,26185094,17931,50415309,30313,60041575,17605,48910680,104506,152370566,17286,37023592,20443,71268289,115998,83017046,43089,129081390,81403,177441129,50514,150813973,189161,276165805,29054,61401306,35680,125049707,177929,139528256,54211,189251744,131924,280184657,79576,256782165,252301,362254374,34470,68810854,45545,169857183,201938,177342804,56708,234532923,161024,344581754,98708,318392837,253728,384351433,30229,63337881,46194,187819860,184428,177551807,49070,265792731,147084,325738504,90396,311670664,248611,385714831,25993,61998563,44024,184453201,174203,176125149,41104,296224797,130197,302484720,81923,319114155,206314,325755010,17790,46121688,32173,136471849,142699,143710154,26967,236818942,92481,227281001,62729,268193026,148781,237123935,9814,28565210,20181,95205516,101754,101940914,15532,153568116,60714,161220385,40027,192858222,101997,155931806,5446,15574722,12192,55099234,63451,60588975,9067,105742254,36900,89322494,24270,110854042,44417,61867717,1755,4796862,4568,18787286,25539,23824009,3632,46728616,14687,35000126,9067,48558360,16306,21637186,464,1299783,1509,6593384,8054,8029705,1168,16063667,4988,11230748,3065,18837983,6640,8674288,155,413583,595,2440273,2621,2260146,394,5981016,2006,4412119,1198,5274716,5063,6990538,362,1082001,671,4071319,2228,2587353,646,8169230,1571,3712381,1491,9705209
104-09,高雄市,1951,2266750,546,1245201,541,2633431,2972,1999056,968,3865876,1890,3124729,758,1728306,30435,37230740,8277,16186946,6185,18562973,40895,25262474,17722,46070799,26454,53210431,16161,46171588,94391,136102883,20314,45220809,18670,67473591,115126,82266168,43251,137825597,71441,157643883,46593,142904154,167252,249164841,32209,69091143,31469,112977165,176844,137659991,53327,200389845,114692,261478928,75157,239655735,218262,316721369,34835,73183622,37932,144377095,198659,171463711,53115,230229865,132529,296989337,95413,309244904,218239,327558897,27484,62096219,37777,160665375,181200,170927511,45309,230538704,114129,276004272,87902,301220985,219381,335829411,23378,56089660,37627,164305156,173923,170437373,38755,267737241,103934,278434590,81136,312258239,186245,294633327,16228,44950165,29818,130397235,144887,144855541,26964,238051283,78479,224267178,62621,259113893,136916,219302585,9910,32680612,19294,89526291,102943,104194566,16105,171340498,53510,166090923,40769,189460308,95059,148775713,5177,16431422,11368,51686203,65587,62718344,9847,134957036,32905,94285875,24910,120001284,42234,61451303,1575,4580988,4442,21009624,26291,24275555,3958,64985544,12924,35903060,9502,47508169,15159,19492301,458,1202871,1475,6382724,8216,7618563,1293,21643524,4384,14126736,3048,15777552,6412,9082857,135,357892,624,3138669,2647,2453138,440,8308465,1979,5460542,1318,8794669,4563,6477447,350,1099995,606,3825619,2303,2619586,726,9453471,1392,3937269,1517,10981771
104-10,高雄市,1745,2247244,614,1762318,427,2726917,3033,1738398,868,2972857,1804,3821771,785,2085799,29186,34241991,11714,21861986,5877,20467558,42808,24772946,17973,46362295,35176,86729999,18412,66943656,90326,122915994,27382,57558777,19182,70417363,120321,85737446,43248,144819248,101235,300361208,53001,199532529,161712,226495736,42215,87473584,32301,120294727,183456,145874556,54315,216585071,162657,486275446,83518,311201848,216475,294973721,44329,91205109,38732,152066324,205165,179105703,54461,246365277,189450,564436632,102108,351589144,214142,303902641,32576,70157962,36490,153251395,185117,178031132,44534,229572480,162307,509518684,94513,342367564,212223,305694728,26917,65593247,34727,155179465,176304,172962054,37261,246560482,144869,467337217,85790,335845695,179793,265317059,18700,51173890,27992,128855302,146982,147220427,27171,226202197,107599,375653949,66989,277358176,131806,201414315,11644,34824123,19072,94056796,106560,106813459,16914,190192886,74559,270570556,43484,198508024,93130,138470181,6230,18789662,12021,58832748,68031,67038976,10826,145061141,45956,162865433,26789,131350329,42157,57223577,1900,5638848,4656,22472396,28302,26710963,4382,64506616,18114,64152600,10058,48399068,15019,18426402,474,1512100,1393,6593517,8695,7464039,1371,23236615,5800,17805456,3184,19315900,6475,8362527,202,511848,613,2516189,2885,2722965,561,9224764,2321,6415820,1311,6765650,4854,6365205,402,1518553,593,4712597,2304,2603808,779,10128958,1654,5117413,1476,9786765
104-11,高雄市,1814,2553512,563,971560,329,2091793,3051,2163167,830,3617244,1863,4515563,719,2200427,29305,35166675,9586,19040350,5715,18880585,42267,24203173,17578,48525855,35043,85276218,17737,60860534,88711,123478620,21920,48281060,18862,72517649,117964,80894891,40928,139777746,106146,314313276,51289,182911792,160095,232250727,34835,75072345,33042,134238863,179654,138022161,49941,197110432,172534,520756839,82132,281846989,211897,302833274,37732,82529105,39722,171384689,203160,172818963,50471,233072689,206221,632241194,101283,345428114,209523,313694656,28192,65871400,37180,170032891,181273,169302452,41286,228259531,178904,571927672,93147,332782354,205942,320033132,22988,61195746,36096,173059859,174164,172015412,34659,219058111,159921,552512221,84193,325066471,173048,269625534,15478,45739044,28663,141303729,143979,143587942,25199,195470647,120701,437262045,65302,276455529,126456,205557133,9439,30461281,20088,110774606,104937,103902760,15448,150508080,84661,331745887,42178,195493539,89256,140755920,5054,15379357,12843,70326955,66811,65467874,9609,101992789,53261,202918449,26732,130594245,41020,63644563,1739,4935519,5531,26928408,28348,26076018,4110,50643836,21546,80624808,10178,50624708,14018,18765152,386,1489085,1655,8049746,8627,7180271,1272,16825960,6377,24036280,3212,17389446,6308,8080583,154,544615,707,3016194,2981,2744224,470,6487533,3009,10843017,1194,7048879,4631,6232864,399,1611812,630,4673641,2314,2975456,727,8896688,2143,7374014,1620,16139796
104-12,高雄市,1910,2427567,689,1354316,391,2774048,3311,2218840,885,4427215,2095,4671448,763,2336799,32252,38799910,10900,21312724,6055,20424260,43839,24062064,18488,48995547,37413,79471639,18850,55134894,98970,134494272,24212,53762461,19762,72553618,119014,80664784,43840,141349277,103313,253414085,52949,169625935,176128,258698783,38163,82776474,33956,131234667,180990,134289137,53570,205593280,161181,384024280,85738,288951805,232039,328264824,42342,90656159,40855,172717667,204377,168354046,54891,231348255,192103,454141231,107767,369930916,226888,335583761,32405,72504693,38032,167012600,183694,171083652,44607,227748516,166586,413805479,99326,358592919,225013,336537592,26354,67197831,36907,180772665,176655,167823874,36711,231403980,147419,393125546,90915,361364289,186018,291592944,17776,53368187,29638,147689708,145205,143160677,26264,188647801,105830,309766195,70222,300345979,137866,220847438,10547,34755575,20418,115790772,105232,103299762,15785,149569215,72544,229399217,46301,220640326,97794,154333034,5850,17951907,13115,70509014,67044,63920955,9406,87067684,45438,130021354,29602,150004932,46167,65059749,1994,7042758,5340,25852846,28918,27545647,4124,40532385,18778,47999324,11593,60559642,15723,20336045,525,1598442,1682,8693151,8698,8347530,1208,12012771,5673,16725517,3760,24293967,6932,9080415,169,482521,676,3491236,3005,2449307,477,6541469,2466,6545606,1477,10020819,5152,9106436,429,2023486,712,5820806,2420,2760297,797,8393255,1920,6620460,1719,15347991
105-01,高雄市,1525,2197364,522,1482590,404,2672027,1982,1533508,845,5527110,1774,3866811,542,1801144,29907,38639439,9445,19399035,6390,24205633,32055,21100803,15182,45822034,30647,63672961,15987,50828621,93179,143757333,23099,51755465,20435,78512242,91836,66931519,36471,135513472,81618,194707835,47147,162176917,171219,281180913,39367,88946618,36186,150378585,142810,113588373,47163,194923469,132206,312671354,76499,268916545,232399,379240617,45674,102299066,45828,200704412,162970,136102792,51327,245672963,165582,385634469,97216,339405505,232911,399712777,37967,90532722,44193,212702097,143572,133450631,44403,270675933,150383,380299917,91030,326764601,232173,416845930,31726,84077924,42887,212510204,134485,136067902,37822,277433554,132612,371216384,85423,337793365,195683,363478690,21215,61876857,34059,165666815,107342,111617308,26327,212217783,93652,283965303,68155,296862782,143191,277561479,12133,38634736,22799,126480697,73579,72432816,15406,150925212,60411,197856686,43392,200347330,100450,193818975,6409,20500384,14792,92958381,46520,47565488,9103,87168594,37119,111524729,27542,134546101,48628,84288334,2283,7108843,6260,33628411,20785,18089660,3993,39495072,15657,46895773,10869,52977478,15922,24931878,511,1367724,1824,9425902,6278,5203132,1143,12480634,4525,11974935,3254,18163282,7044,10978607,197,519640,906,3764333,2181,2213223,520,5649680,1816,5328416,1239,8454055,5272,8711014,479,2049097,730,4574044,1668,2251093,700,7818524,1602,5194964,1463,11035816
105-02,高雄市,1534,2052487,517,1025262,419,2525461,1679,1162435,1006,5239071,1789,3595598,540,1700948,26934,36224849,9414,19482973,6430,22173929,27284,16743057,16487,47476161,31778,75848060,14769,47349785,86728,133686336,22177,50129158,20391,77380430,79285,55760944,38896,125356773,85490,220827529,42488,141950128,157653,250850246,34880,77137065,36139,145675923,125147,94443955,49289,184716034,132376,334656975,66818,236407877,212009,332672541,41191,89144803,45215,182699894,141683,114091537,53817,212330221,159999,383473328,78758,277912726,215353,354995365,34849,76236728,44070,199169731,125029,109998457,47389,228529801,147291,369098593,73810,270266430,215747,371229588,30433,74615392,43186,198219218,115974,104177219,40673,260407489,133231,353488607,67914,270785769,183157,324895673,21015,56616389,34106,162652140,94249,87350973,27872,218413866,96172,281461224,53041,228073316,130532,237379769,11794,36906406,23097,120716924,64200,62289577,15200,130442290,59771,177331731,33276,154166688,90231,164004651,6055,17516917,14129,76609430,39259,39865496,8765,75570874,34863,99658357,20520,97463312,43866,71835086,1934,5468386,5899,30481752,17678,16057494,3725,33568575,14223,38712637,7990,39931103,14491,22996032,461,1127029,1700,9512236,5032,4095699,1082,10877506,4165,10610367,2440,13965192,6412,10604330,166,487011,828,4168321,1808,1488614,428,3649507,1714,4548175,969,10552894,4817,8475891,404,1341719,729,4734824,1396,1605990,669,7423787,1659,5403117,1212,10550928
105-03,高雄市,1651,1950213,446,1690308,456,3181574,2208,1448878,815,4473274,1383,2375891,593,1896515,27562,32146787,8049,15187618,5627,17169195,32203,19746882,15717,50693659,25118,51513076,17045,50720657,83375,117644198,19438,43273463,16959,58719907,88011,63685673,36705,136870644,62774,153249701,49571,165657148,146202,212789533,30782,66978355,29238,102490424,136761,109911481,46084,208323110,93221,239055969,80573,279512999,194700,275077936,33141,70807203,34224,119949551,153682,134866633,47499,242061204,108820,279386944,103270,338649306,193390,284249885,24829,55309911,31718,127453844,136920,130382393,39359,233080105,94593,254908998,98336,327377889,192312,292108482,20658,53192008,31548,133469589,129892,127753160,33104,242553757,83579,239006511,89718,328093857,165187,253604539,15095,42762331,25634,102911798,104576,106155797,24918,216626086,64585,197840806,71322,272131756,121712,187630753,9188,29168780,17200,75866783,71735,74709202,16002,169113630,44695,150700571,47785,194781214,86539,131505351,5394,16141006,11195,51669638,45301,47293805,9933,124348202,27682,91282089,30576,127897320,43660,64066337,1879,5055475,4837,20691358,21360,20896106,4695,62521434,12103,37493719,12278,56437519,14271,18734725,438,1270039,1419,6284482,6294,5904511,1304,19607025,3552,11225238,3459,17100098,6324,7875457,134,395703,705,3031523,2315,2240991,622,10192118,1588,4975777,1388,1870455,4648,6793196,350,1359569,616,3952207,1566,2428953,769,9937457,1320,3876137,1467,13118324
105-04,高雄市,1626,2070390,450,855823,420,4072545,2252,1556951,722,3485477,1585,3064683,568,1505612,28375,34210915,8993,16227981,5485,22206885,32826,20246170,14532,42166483,28849,63959488,17352,48119371,88561,121771174,22489,45861055,17438,66690501,89909,66751740,34613,121278842,78074,209329947,50236,156288551,156382,224151839,37018,75691173,29242,118506439,138025,108688528,43784,178190591,122831,332425258,78625,261217873,209446,291824103,40980,83395236,35455,149550511,155982,135342493,46515,210479618,145337,385656836,95059,316304161,208430,299527162,31537,65983674,33153,151385598,138552,131415957,39761,210953126,127755,343050058,87828,296228487,202992,301344278,25089,60060640,32335,150233287,128426,127313012,32955,223510233,110545,333429445,80049,310772805,173303,256113978,17558,47194891,25906,129943232,102251,105819993,24689,202841280,82979,258889597,62740,247645717,125183,200715716,10467,31153398,17737,90895587,69952,71840913,15280,168901052,55543,183888840,40111,166784855,87895,131486006,5868,17386389,11011,55248900,43325,44462615,9609,126725207,34802,112643841,25883,115012125,44069,59697513,2042,5899696,4849,23725137,20464,18637182,4539,63581643,15056,46921782,10186,50250051,14261,18233289,530,1416638,1304,6199237,5809,5254466,1276,19428203,4413,13362206,3006,15127724,6488,7832401,176,489521,553,2459324,2088,1734828,495,7750788,1784,4750716,1223,6785973,3372,3879581,77,223894,327,1573058,728,748969,190,2063689,986,2671312,495,2416204
105-05,高雄市,1819,2082813,469,760383,443,4030712,2319,1493496,835,6156934,1927,4222499,618,2160144,32538,37742027,9371,16849920,5611,20028467,35541,21988469,15569,50294591,33483,66968402,20145,51651893,99127,137342074,21512,43730653,17576,66254850,95862,68884344,36983,128175230,81612,192799310,55496,162957747,171864,246677514,34646,71465300,29142,119974654,144466,116822451,46196,183421698,120682,274595476,81332,269153885,224762,320041219,38132,76039297,34924,151656874,160946,143085845,49117,232279824,141291,318337200,94624,325675006,221791,322768549,30520,65263442,32998,151491459,143884,141007901,41560,256389494,124198,297116805,87337,317630652,213444,319524966,25136,62082838,32802,162104987,133413,137311719,34453,258624934,108306,277467431,79154,319272893,182444,279665164,17630,47813332,25996,126874806,106848,114719828,25015,222450718,81357,227144100,61822,266688707,131784,216239718,10821,32245173,17719,94105719,72306,76377732,15624,178804908,53876,158164448,38613,181672013,92170,144121040,5845,16189376,11186,58141168,45038,48775832,9777,137522592,33287,95638525,24408,117330928,46286,66373708,2094,5823563,5099,25395077,21085,20727264,4488,63826672,14329,38812790,9661,53949247,14959,19912014,520,1388943,1393,7450841,6032,5380784,1364,22316392,4213,10519412,2921,15296778,6741,8624036,164,480139,698,3352886,2262,1923466,509,9791458,1831,4300546,1188,7984593,3551,4426160,88,315671,277,1428900,709,678184,203,2831500,973,2261954,493,2507782
